ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
591,9150,392.94,418.57,464.81,474.74
592,9150,24.03,11.1,14.6,15.94
593,9150,43.74,44.84,48.28,47.56
594,9150,103.46,167.71,96.73,94.65
595,9150,12.68,18.46,14.26,15.3
596,9150,103.61,106.36,64.2,74.29
597,9150,122.43,130.87,128.13,195.59
598,9150,272.11,368.7,449.04,376.99
599,9150,127.51,140.04,173.36,173.22
680,9150,102.95,108.82,90.32,99.53
681,9150,527.38,514.69,525.21,726.41
683,9150,4.9,2.16,12.36,13.17
684,9150,27.01,22.97,33.71,29.08
685,9150,71.99,70.34,92.63,108.8
686,9150,28.58,27.81,8.19,17.47
687,9150,15.69,18.06,19.83,20.81
688,9150,49.78,60.6,63.49,62.74
689,9150,39.2,19.9,48.07,48.18
690,9150,4.73,7.09,8.56,7.17
691,9150,35,38.58,47.81,46.37
692,9150,10.17,15.09,1.42,3.01
693,9150,34.95,56.35,64.79,79.13
890,9150,1170.37,1330.74,1173.70,1354.90
891,9150,2032.35,1815.51,2034.78,1906.34
893,9150,20.34,13.36,15.9,10.25
894,9150,232.62,227.66,210.82,251.75
895,9150,416.74,430.14,521.47,518.09
897,9150,144.02,144.86,164.78,175.42
898,9150,31.99,34.52,31.24,34.6
030,9150,360.57,368.05,366.43,410.49
031,9150,321.48,406.43,317.76,346.28
032,9150,117.96,141.72,129.22,211.42
033,9150,230.15,321.75,625.19,618.18
034,9150,112.98,103.86,111.81,113.03
035,9150,94.97,103.49,66.55,87.63
036,9150,0.71,1.63,2.09,3.55
037,9150,236.94,237.66,254.79,276.24
038,9150,270.33,260.96,252.68,306.1
070,9150,1341.10,1591.80,2076.24,1861.16
071,9150,264.25,283.45,302.2,285.98
072,9150,106.86,110.57,132.85,138.61
073,9150,55.94,71.68,75.57,76.89
074,9150,687.57,641.4,746.77,1022.05
075,9150,276.01,233.92,385.78,312.17
076,9150,652.55,694.75,762.2,751.21
077,9150,829.37,859.66,890.73,861.78
