county, year, labforce, employed
22109,2000,45879,43746
22111,2000,10204,9623
22113,2000,23345,22103
22115,2000,18330,17203
22117,2000,16815,15769
22119,2000,18485,17353
22121,2000,10181,9642
22123,2000,4862,4395
22125,2000,4816,4492
22127,2000,6047,5650
23001,2000,55712,53809
23003,2000,34925,33453
23005,2000,149932,146206
23007,2000,14492,13760
23009,2000,28872,27707
23011,2000,61345,59188
23013,2000,21024,20440
23015,2000,17911,17370
23017,2000,27828,26687
23019,2000,75494,72700
23021,2000,7964,7545
23023,2000,18950,18444
23025,2000,25258,24049
23027,2000,19142,18390
23029,2000,15809,14866
23031,2000,103477,100722
24001,2000,32899,30942
24003,2000,267502,259373
24005,2000,408295,393073
24009,2000,40363,39142
24011,2000,15358,14802
24013,2000,83928,81422
24015,2000,45771,44149
24017,2000,65114,63181
24019,2000,15588,14787
24021,2000,109593,106609
24023,2000,14516,13759
24025,2000,119865,115950
24027,2000,144594,140938
24029,2000,10065,9674
24031,2000,487647,474773
24033,2000,429199,413296
24035,2000,22697,21999
24037,2000,44340,42894
24039,2000,10449,9795
24041,2000,17513,16926
24043,2000,66142,63713
24045,2000,46226,44293
24047,2000,25995,24396
24510,2000,280025,263397
25001,2000,112276,108455
25003,2000,69422,67406
25005,2000,275099,264925
25007,2000,9969,9695
25009,2000,369009,358867
25011,2000,38618,37669
25013,2000,216891,209760
25015,2000,85106,83255
25017,2000,813222,795506
25019,2000,7212,7107
25021,2000,353406,345263
25023,2000,248719,242044
25025,2000,347381,336913
25027,2000,383858,373382
26001,2000,4487,4174
26003,2000,4391,4150
26005,2000,58011,56313
26007,2000,15598,14715
26009,2000,11647,11098
26011,2000,7683,7229
26013,2000,4138,3862
26015,2000,30548,29510
26017,2000,57036,54668
26019,2000,8420,8031
26021,2000,82832,79633
26023,2000,23502,22586
26025,2000,70635,67638
26027,2000,27184,26303
26029,2000,13867,13231
26031,2000,13007,11922
26033,2000,17529,16388
26035,2000,13080,12355
26037,2000,35681,34730
26039,2000,6728,6410
26041,2000,19888,18810
26043,2000,14051,13455
26045,2000,57995,56329
26047,2000,18124,17107
26049,2000,215846,206051
26051,2000,11006,10410
26053,2000,7758,7259
26055,2000,45707,44107
26057,2000,19609,18697
26059,2000,24256,23341
26061,2000,17186,16325
26063,2000,17668,16842
26065,2000,154743,150077
26067,2000,30120,28992
26069,2000,11661,10888
26071,2000,5684,5345
26073,2000,34909,33725
26075,2000,79369,76596
26077,2000,133298,129235
26079,2000,8580,8170
26081,2000,320150,310020
26083,2000,1054,987
26085,2000,4476,4215
26087,2000,46069,44252
26089,2000,11358,11002
26091,2000,51888,49901
26093,2000,90099,87936
26095,2000,2765,2594
26097,2000,6909,6375
26099,2000,435533,421151
26101,2000,11877,11228
26103,2000,34294,32766
26105,2000,14786,14052
26107,2000,18987,18159
26109,2000,13319,12752
26111,2000,42694,41272
26113,2000,7025,6704
26115,2000,77465,74954
26117,2000,29514,28263
26119,2000,4106,3766
26121,2000,85904,82305
26123,2000,23132,22046
26125,2000,678896,661139
26127,2000,13272,12474
26129,2000,9640,9105
26131,2000,3665,3426
26133,2000,11214,10694
26135,2000,3912,3667
26137,2000,12394,11868
26139,2000,136514,132803
26141,2000,6532,5977
26143,2000,10422,9836
26145,2000,100589,96385
26147,2000,87339,83977
26149,2000,32684,31557
26151,2000,22018,20979
26153,2000,3943,3616
26155,2000,37531,36044
26157,2000,28835,27487
26159,2000,39775,38140
26161,2000,185811,181382
26163,2000,955276,917566
26165,2000,15654,14795
27001,2000,7200,6757
27003,2000,179312,174416
27005,2000,15652,14871
27007,2000,20356,19402
27009,2000,20607,19887
27011,2000,2782,2662
27013,2000,33930,32975
27015,2000,15439,14855
27017,2000,15905,15121
27019,2000,41076,40076
27021,2000,13419,12682
27023,2000,7131,6773
27025,2000,23250,22394
27027,2000,28082,27174
27029,2000,4210,3812
27031,2000,3139,3011
27033,2000,6278,5976
27035,2000,29129,27935
27037,2000,217183,211870
27039,2000,10238,9928
27041,2000,18231,17620
27043,2000,8622,8296
27045,2000,11760,11386
27047,2000,17452,16834
27049,2000,25165,24385
27051,2000,3301,3136
27053,2000,666621,648571
27055,2000,10960,10513
27057,2000,9166,8710
27059,2000,17944,17329
27061,2000,21704,20444
27063,2000,6157,5964
27065,2000,7932,7550
27067,2000,22956,22206
27069,2000,2584,2440
27071,2000,7263,6881
27073,2000,4132,3989
27075,2000,5932,5680
27077,2000,2352,2256
27079,2000,14959,14380
27081,2000,3473,3345
27083,2000,14683,14252
27085,2000,20301,19628
27087,2000,2479,2335
27089,2000,5211,4796
27091,2000,11736,11321
27093,2000,12343,11808
27095,2000,11885,11348
27097,2000,16720,15936
27099,2000,19995,19409
27101,2000,5200,5001
27103,2000,18146,17647
27105,2000,11117,10777
27107,2000,3731,3562
27109,2000,72757,70797
27111,2000,29381,28152
27113,2000,7692,7229
27115,2000,13456,12744
27117,2000,5421,5235
27119,2000,15846,15080
27121,2000,5879,5700
27123,2000,286658,278404
27125,2000,2212,2047
27127,2000,8915,8629
27129,2000,9182,8813
27131,2000,31616,30628
27133,2000,5250,5106
27135,2000,9309,8967
27137,2000,103527,98964
27139,2000,54351,52918
27141,2000,37904,36748
27143,2000,8801,8512
27145,2000,78375,75921
27147,2000,19513,18943
27149,2000,5706,5509
27151,2000,5683,5462
27153,2000,12395,11909
27155,2000,1818,1730
27157,2000,12323,11961
27159,2000,6697,6349
27161,2000,10615,10294
27163,2000,118092,115159
27165,2000,6059,5856
27167,2000,3698,3585
27169,2000,28956,28055
27171,2000,52598,50909
27173,2000,5738,5493
28001,2000,14574,13663
28003,2000,16751,15938
28005,2000,5569,5274
28007,2000,8377,7786
28009,2000,3214,3006
28011,2000,16316,15149
28013,2000,6963,6568
28015,2000,5051,4764
28017,2000,8826,8355
28019,2000,4050,3748
28021,2000,4298,3909
28023,2000,7653,7027
28025,2000,9804,9203
28027,2000,11819,10915
28029,2000,12296,11535
28031,2000,8438,7975
28033,2000,59225,57810
28035,2000,35256,33562
28037,2000,3459,3234
28039,2000,8429,7793
28041,2000,4810,4402
28043,2000,10589,10006
28045,2000,19599,18691
28047,2000,91244,87056
28049,2000,122940,116785
28051,2000,7626,6627
28053,2000,4263,3866
28055,2000,850,764
28057,2000,11174,10591
28059,2000,63739,60106
28061,2000,7470,7037
28063,2000,3180,2800
28065,2000,5455,4923
28067,2000,30061,28739
28069,2000,4419,4055
28071,2000,19834,18976
28073,2000,20116,19320
28075,2000,34698,32743
28077,2000,5948,5494
28079,2000,8937,8378
28081,2000,40018,38265
28083,2000,14659,13372
28085,2000,14776,13981
28087,2000,27766,26231
28089,2000,39495,37869
28091,2000,10680,10046
28093,2000,15329,14692
28095,2000,17766,16523
28097,2000,5355,5020
28099,2000,13408,12698
28101,2000,9885,9339
28103,2000,4741,4322
28105,2000,20815,19760
28107,2000,14786,13760
28109,2000,21343,20275
28111,2000,5211,4893
28113,2000,16143,15128
28115,2000,13723,13105
28117,2000,12329,11704
28119,2000,4045,3754
28121,2000,63636,61377
28123,2000,12790,12195
28125,2000,2650,2390
28127,2000,11907,11336
28129,2000,7366,7019
28131,2000,6600,6236
28133,2000,12162,11087
28135,2000,6056,5565
28137,2000,11765,11341
28139,2000,9847,9296
28141,2000,8971,8345
28143,2000,4053,3850
28145,2000,12577,12024
28147,2000,6342,5915
28149,2000,24454,23233
28151,2000,26135,24136
28153,2000,8859,8293
28155,2000,4714,4483
28157,2000,3536,3239
28159,2000,8718,8130
28161,2000,5766,5433
28163,2000,10768,10004
29001,2000,13682,13257
29003,2000,8818,8534
29005,2000,3455,3361
29007,2000,13110,12688
29009,2000,17211,16609
29011,2000,6720,6529
29013,2000,8139,7826
29015,2000,7732,7309
29017,2000,6222,5951
29019,2000,78731,76887
29021,2000,42347,40774
29023,2000,19794,18824
29025,2000,4449,4294
29027,2000,21758,21106
29029,2000,19765,18924
29031,2000,40092,38848
29033,2000,5200,5022
29035,2000,2619,2468
29037,2000,44777,43479
29039,2000,6091,5858
29041,2000,4473,4301
29043,2000,30599,29688
29045,2000,3808,3662
29047,2000,106765,104031
29049,2000,9941,9631
29051,2000,39625,38542
29053,2000,8329,8048
29055,2000,11359,10839
29057,2000,3865,3724
29059,2000,7170,6836
29061,2000,4027,3893
29063,2000,4949,4748
29065,2000,7062,6711
29067,2000,6250,5956
29069,2000,15121,14412
29071,2000,50952,49037
29073,2000,8039,7752
29075,2000,3423,3311
29077,2000,131978,128058
29079,2000,5379,5199
29081,2000,4638,4488
29083,2000,11352,10927
29085,2000,3417,3203
29087,2000,2800,2710
29089,2000,5358,5189
29091,2000,18669,17938
29093,2000,4937,4653
29095,2000,346703,333861
29097,2000,53949,52081
29099,2000,110127,106436
29101,2000,24755,23929
29103,2000,2187,2107
29105,2000,17009,16358
29107,2000,17486,16898
29109,2000,18364,17749
29111,2000,5660,5463
29113,2000,20638,19920
29115,2000,7217,6834
29117,2000,7548,7331
29119,2000,10660,10261
29121,2000,8587,8213
29123,2000,5601,5318
29125,2000,4686,4507
29127,2000,15019,14416
29129,2000,1974,1914
29131,2000,12777,12197
29133,2000,6209,5873
29135,2000,7441,7200
29137,2000,4899,4706
29139,2000,6362,6135
29141,2000,9563,9153
29143,2000,9486,9009
29145,2000,27535,26436
29147,2000,12349,12049
29149,2000,4463,4281
29151,2000,7362,7067
29153,2000,4433,4236
29155,2000,8424,7932
29157,2000,10308,10028
29159,2000,21206,20463
29161,2000,20170,19447
29163,2000,8821,8494
29165,2000,44875,43810
29167,2000,13079,12656
29169,2000,15371,14585
29171,2000,2507,2420
29173,2000,5707,5493
29175,2000,12327,11839
29177,2000,12054,11599
29179,2000,2805,2597
29181,2000,5819,5514
29183,2000,165907,161544
29185,2000,4455,4272
29186,2000,9626,9303
29187,2000,25992,24486
29189,2000,554013,536744
29195,2000,12869,12480
29197,2000,2217,2117
29199,2000,2623,2543
29201,2000,21035,20086
29203,2000,3891,3673
29205,2000,3728,3548
29207,2000,15092,14430
29209,2000,14888,13938
29211,2000,3766,3647
29213,2000,23894,22254
29215,2000,10857,10290
29217,2000,10544,10230
29219,2000,13506,13039
29221,2000,9910,9300
29223,2000,5498,5190
29225,2000,15107,14560
29227,2000,1212,1166
29229,2000,8408,8017
29510,2000,161391,152189
30001,2000,5011,4797
30003,2000,5437,4906
30005,2000,2968,2800
30007,2000,2230,2126
30009,2000,4975,4747
30011,2000,773,744
30013,2000,38200,36240
30015,2000,2796,2687
30017,2000,5970,5689
30019,2000,972,925
30021,2000,4752,4552
30023,2000,4240,3926
30025,2000,1542,1483
30027,2000,6105,5773
30029,2000,39210,37069
30031,2000,41448,39902
30033,2000,705,674
30035,2000,5707,5228
30037,2000,545,515
30039,2000,1351,1264
30041,2000,7979,7574
30043,2000,5357,5095
30045,2000,1179,1123
30047,2000,12289,11587
30049,2000,31097,29801
30051,2000,960,918
30053,2000,7875,7192
30055,2000,1099,1057
30057,2000,3346,3173
30059,2000,990,930
30061,2000,1884,1758
30063,2000,54007,51755
30065,2000,2090,1958
30067,2000,9023,8544
30069,2000,251,234
30071,2000,2317,2209
30073,2000,2972,2825
30075,2000,999,959
30077,2000,2878,2705
30079,2000,615,582
30081,2000,17050,16108
30083,2000,4963,4691
30085,2000,4253,3942
30087,2000,4266,4007
30089,2000,4398,4083
30091,2000,2014,1918
30093,2000,17143,16114
30095,2000,4408,4201
30097,2000,1984,1918
30099,2000,2970,2835
30101,2000,2519,2412
30103,2000,456,434
30105,2000,3838,3661
30107,2000,1120,1064
30109,2000,549,524
30111,2000,71223,68198
31001,2000,17249,16804
31003,2000,3980,3869
31005,2000,272,266
31007,2000,428,415
31009,2000,319,308
31011,2000,3228,3148
31013,2000,6422,6170
31015,2000,1255,1218
31017,2000,1920,1857
31019,2000,24905,24331
31021,2000,4130,3977
31023,2000,4702,4569
31025,2000,13555,13177
31027,2000,5040,4915
31029,2000,2117,2067
31031,2000,3523,3433
31033,2000,5655,5524
31035,2000,3641,3535
31037,2000,5683,5561
31039,2000,5679,5550
31041,2000,6194,6036
31043,2000,10860,10508
31045,2000,5062,4909
31047,2000,12340,11962
31049,2000,1175,1140
31051,2000,3342,3256
31053,2000,19768,19151
31055,2000,258571,250752
31057,2000,1209,1182
31059,2000,3517,3425
31061,2000,1814,1765
31063,2000,1743,1700
31065,2000,2641,2567
31067,2000,12622,12239
31069,2000,1217,1185
31071,2000,1017,991
31073,2000,1142,1112
31075,2000,439,429
31077,2000,1404,1363
31079,2000,28887,28034
31081,2000,5136,5015
31083,2000,1923,1873
31085,2000,585,565
31087,2000,1540,1499
31089,2000,6262,6097
31091,2000,451,436
31093,2000,3555,3463
31095,2000,4373,4233
31097,2000,2506,2351
31099,2000,3741,3664
31101,2000,4875,4742
31103,2000,499,487
31105,2000,2198,2144
31107,2000,4814,4632
31109,2000,148280,144779
31111,2000,18390,17803
31113,2000,418,408
31115,2000,335,327
31117,2000,273,268
31119,2000,19275,18644
31121,2000,4287,4172
31123,2000,2798,2701
31125,2000,2063,2001
31127,2000,3775,3624
31129,2000,2579,2511
31131,2000,8324,8062
31133,2000,1638,1580
31135,2000,1646,1609
31137,2000,5368,5249
31139,2000,4216,4106
31141,2000,17469,16984
31143,2000,3039,2970
31145,2000,6187,6025
31147,2000,4726,4488
31149,2000,1013,985
31151,2000,7635,7436
31153,2000,65950,64442
31155,2000,11066,10753
31157,2000,18775,18019
31159,2000,9191,8975
31161,2000,3295,3198
31163,2000,1783,1733
31165,2000,802,787
31167,2000,3533,3442
31169,2000,3162,3081
31171,2000,416,395
31173,2000,2840,2642
31175,2000,2426,2361
31177,2000,10879,10615
31179,2000,5703,5556
31181,2000,1963,1909
31183,2000,499,487
31185,2000,7844,7649
32001,2000,12018,11318
32003,2000,730308,698877
32005,2000,21804,20968
32007,2000,24312,23422
32009,2000,511,470
32011,2000,797,773
32013,2000,7821,7463
32015,2000,2859,2704
32017,2000,1661,1584
32019,2000,17975,16998
32021,2000,2355,2173
32023,2000,14093,13196
32027,2000,2564,2458
32029,2000,2004,1944
32031,2000,195569,188813
32033,2000,3784,3637
32510,2000,26590,25665
33001,2000,30953,30197
33003,2000,23642,23010
33005,2000,39905,38861
33007,2000,17134,16512
33009,2000,44855,43799
33011,2000,212572,207152
33013,2000,74785,73010
33015,2000,160555,155772
33017,2000,61812,60154
33019,2000,21692,21155
34001,2000,128823,122783
34003,2000,468371,453532
34005,2000,221069,214177
34007,2000,253927,244044
34009,2000,55469,51897
34011,2000,65461,61646
34013,2000,365491,349001
34015,2000,134657,129764
34017,2000,297250,282845
34019,2000,67840,66247
34021,2000,179928,174028
34023,2000,400922,387461
34025,2000,317914,307639
34027,2000,260858,253914
34029,2000,231928,223264
34031,2000,235907,225034
34033,2000,31505,30281
34035,2000,165405,161100
34037,2000,79409,77055
34039,2000,264337,254040
34041,2000,55600,53965
35001,2000,287292,275836
35003,2000,1446,1350
35005,2000,25619,24192
35006,2000,9898,9225
35007,2000,6925,6579
35009,2000,18616,17753
35011,2000,957,912
35013,2000,75909,71282
35015,2000,23109,21806
35017,2000,12764,12026
35019,2000,1780,1651
35021,2000,412,395
35023,2000,2614,2436
35025,2000,22489,21315
35027,2000,9584,9180
35028,2000,10431,10113
35029,2000,10664,9011
35031,2000,24393,22796
35033,2000,1955,1750
35035,2000,24214,22933
35037,2000,4413,4196
35039,2000,18828,17682
35041,2000,7978,7628
35043,2000,43280,41448
35045,2000,49296,46477
35047,2000,12489,11767
35049,2000,70244,67714
35051,2000,5255,5024
35053,2000,7908,7510
35055,2000,15479,14440
35057,2000,7528,7154
35059,2000,2046,1970
35061,2000,29942,28552
36001,2000,153997,148813
36003,2000,22659,21544
36005,2000,486621,452036
36007,2000,97734,94155
36009,2000,40867,39002
36011,2000,40194,38613
36013,2000,67733,64986
36015,2000,42544,40695
36017,2000,24373,23390
36019,2000,38375,36568
36021,2000,31344,30259
36023,2000,24037,22983
36025,2000,22070,21142
36027,2000,138446,133979
36029,2000,465621,445939
36031,2000,18442,17554
36033,2000,22103,20821
36035,2000,26196,24965
36037,2000,32428,31134
36039,2000,22496,21469
36041,2000,2848,2690
36043,2000,31544,30189
36045,2000,44776,42122
36047,2000,1042699,976598
36049,2000,12639,11982
36051,2000,32793,31454
36053,2000,34868,33518
36055,2000,375172,361843
36057,2000,23528,22396
36059,2000,673797,651257
36061,2000,855358,812237
36063,2000,109413,104250
36065,2000,110407,106089
36067,2000,229488,221363
36069,2000,54309,52373
36071,2000,161294,155817
36073,2000,20207,19260
36075,2000,58432,55621
36077,2000,29583,28322
36079,2000,52023,50498
36081,2000,1064415,1008221
36083,2000,80419,77484
36085,2000,217223,206215
36087,2000,144031,139261
36089,2000,48706,45912
36091,2000,110124,106435
36093,2000,72222,69694
36095,2000,15120,14469
36097,2000,9352,8930
36099,2000,16342,15659
36101,2000,47811,45841
36103,2000,731428,706167
36105,2000,32971,31523
36107,2000,26398,25482
36109,2000,50538,48872
36111,2000,88059,84900
36113,2000,33152,31763
36115,2000,29981,28859
36117,2000,48722,46858
36119,2000,461112,445401
36121,2000,20236,19274
36123,2000,12055,11605
37001,2000,69593,67432
37003,2000,19441,18915
37005,2000,5652,5318
37007,2000,11045,10472
37009,2000,12533,11902
37011,2000,7964,7649
37013,2000,20738,19501
37015,2000,8400,7816
37017,2000,14713,13826
37019,2000,35564,33976
37021,2000,108031,104697
37023,2000,46421,44805
37025,2000,72210,70058
37027,2000,42560,41340
37029,2000,3325,3228
37031,2000,29694,28482
37033,2000,10917,10515
37035,2000,80519,78333
37037,2000,26909,26179
37039,2000,11499,10769
37041,2000,6506,6252
37043,2000,4046,3884
37045,2000,49126,46734
37047,2000,23571,21782
37049,2000,38689,37104
37051,2000,119608,114356
37053,2000,9247,8996
37055,2000,18833,18032
37057,2000,79844,77286
37059,2000,18487,17722
37061,2000,23486,22486
37063,2000,122577,119017
37065,2000,25133,23687
37067,2000,162259,157131
37069,2000,24492,23709
37071,2000,100292,94873
37073,2000,4667,4510
37075,2000,3822,3573
37077,2000,22578,21599
37079,2000,8629,8234
37081,2000,233796,226263
37083,2000,22983,21614
37085,2000,42417,40831
37087,2000,25958,24961
37089,2000,42348,41092
37091,2000,9540,9052
37093,2000,14523,13703
37095,2000,2875,2713
37097,2000,66143,63864
37099,2000,17256,16587
37101,2000,64266,62432
37103,2000,4684,4474
37105,2000,24697,23723
37107,2000,27835,26393
37109,2000,34894,33601
37111,2000,21488,20575
37113,2000,14162,13619
37115,2000,9405,9059
37117,2000,11836,11027
37119,2000,397029,385524
37121,2000,7794,7448
37123,2000,12797,12302
37125,2000,34728,33488
37127,2000,43641,41668
37129,2000,87947,84778
37131,2000,8721,8254
37133,2000,53363,51074
37135,2000,65035,63423
37137,2000,5438,5221
37139,2000,15475,14898
37141,2000,19510,18719
37143,2000,4791,4606
37145,2000,18212,17430
37147,2000,70106,67216
37149,2000,8524,8219
37151,2000,72549,70105
37153,2000,20953,19850
37155,2000,53760,50193
37157,2000,46279,44084
37159,2000,65703,62799
37161,2000,31082,29292
37163,2000,28932,27927
37165,2000,15772,14778
37167,2000,29930,28785
37169,2000,24007,23180
37171,2000,37095,35610
37173,2000,6213,5667
37175,2000,13440,13010
37177,2000,1887,1750
37179,2000,67442,65589
37181,2000,20297,18933
37183,2000,367403,358674
37185,2000,8154,7668
37187,2000,5982,5665
37189,2000,23317,22650
37191,2000,51076,49066
37193,2000,34110,32909
37195,2000,37315,35258
37197,2000,19131,18458
37199,2000,8538,8229
38001,2000,1316,1280
38003,2000,6025,5833
38005,2000,2616,2460
38007,2000,486,474
38009,2000,3482,3350
38011,2000,1801,1764
38013,2000,1053,1022
38015,2000,40119,39178
38017,2000,75351,73751
38019,2000,2357,2278
38021,2000,3063,2998
38023,2000,1066,1035
38025,2000,1763,1707
38027,2000,1364,1307
38029,2000,2080,1993
38031,2000,1958,1902
38033,2000,911,883
38035,2000,35939,34924
38037,2000,1364,1322
38039,2000,1371,1337
38041,2000,1257,1219
38043,2000,1304,1244
38045,2000,2287,2223
38047,2000,1044,1015
38049,2000,2813,2676
38051,2000,1561,1516
38053,2000,2679,2595
38055,2000,4560,4345
38057,2000,4497,4301
38059,2000,13857,13441
38061,2000,3019,2878
38063,2000,1822,1752
38065,2000,1127,1080
38067,2000,4689,4444
38069,2000,2194,2119
38071,2000,6187,5979
38073,2000,3099,3026
